ID Cliente,Abandono,Género,Veterano,Casado,Dependientes Económicos,Antigüedad (meses),Servicio Telefónico,Factura Electrónica,Cargo Mensual,Cargo Total,Cuentas Diarias,Multilinea Telefónica: No,Multilinea Telefónica: Sin teléfono,Multilinea Telefónica: Sí,Internet: DSL,Internet: Fibra Óptica,Internet: No,Seguridad en Linea: No,Seguridad en Linea: Sin Internet,Seguridad en Linea: Sí,Respaldo en Linea: No,Respaldo en Linea: Sin Internet,Respaldo en Linea: Sí,Protección de Dispositivo: No,Protección de Dispositivo: Sin Internet,Protección de Dispositivo: Sí,Soporte Técnico: No,Soporte Técnico: Sin Internet,Soporte Técnico: Sí,TV en Streaming: No,TV en Streaming: Sin Internet,TV en Streaming: Sí,Películas en Streaming: No,Películas en Streaming: Sin Internet,Películas en Streaming: Sí,Contrato: Mes a Mes,Contrato: Un Año,Contrato: Dos Años,Método de Pago: Transferencia Bancaria,Método de Pago: Tarjeta de crédito,Método de Pago: Cheque electrónico,Método de Pago: Cheque enviado por correo,No. Servicios Extras
7823-JSOAG,0,0,0,0,0,3,1,0,74.5,223.5,2.4833333333333334,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7824-PANSQ,0,0,0,0,0,58,1,0,80.65,4677.700000000001,2.6883333333333335,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7825-ECJRF,1,1,0,0,0,19,1,1,106.6,2025.3999999999999,3.5533333333333332,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,3
7825-GKXMW,1,1,0,0,0,1,1,0,45.8,45.8,1.5266666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7826-VVKWT,0,1,1,1,1,24,1,1,96.55,2317.2,3.2183333333333333,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7831-QGOXH,1,1,0,0,0,18,1,1,85.2,1553.9,2.8400000000000003,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
7833-PKIHD,0,0,0,1,1,51,1,1,76.4,3966.3,2.546666666666667,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
7838-LAZFO,0,0,0,1,0,45,1,0,78.8,3597.5,2.6266666666666665,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3
7839-NUIAA,0,1,0,1,1,61,1,0,59.8,3641.5,1.9933333333333332,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
7839-QRKXN,1,1,0,0,0,1,1,1,20.2,20.2,0.6733333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7841-FCRQD,0,1,0,1,0,33,1,1,53.75,1857.3,1.7916666666666667,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2
7841-TZDMQ,1,0,0,0,0,2,1,1,46.0,84.5,1.5333333333333334,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7845-URHJN,1,1,0,1,0,8,1,0,20.15,161.2,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
7850-THJMU,0,1,0,1,1,26,1,0,19.65,494.9,0.6549999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
7850-VWJUU,0,1,0,0,0,23,1,1,75.0,1778.5,2.5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7851-FLGGQ,1,0,0,0,0,1,0,1,44.65,44.65,1.4883333333333333,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
7851-WZEKY,1,1,0,0,0,2,1,1,95.15,196.9,3.171666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7852-LECYP,0,0,1,1,0,13,1,0,93.8,1261.0,3.1266666666666665,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
7853-GVUDZ,1,1,0,1,1,1,1,1,20.15,20.15,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
7853-OETYL,0,1,0,1,0,4,0,1,29.05,129.6,0.9683333333333334,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7853-WNZSY,0,0,0,0,0,1,1,1,19.75,19.75,0.6583333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
7854-EDSSA,1,0,0,0,0,22,1,0,59.0,1254.7,1.9666666666666666,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
7854-EKTJL,1,1,0,0,1,2,1,1,19.6,39.2,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
7854-FOKSF,1,0,0,0,0,1,0,0,35.9,35.9,1.1966666666666665,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7855-DIWPO,0,1,0,0,0,21,1,1,68.65,1493.2,2.2883333333333336,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7856-GANIL,0,0,1,1,0,45,1,1,98.7,4525.8,3.29,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,3
7858-GTZSP,0,1,0,0,0,12,1,1,86.55,1066.9,2.885,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7860-KSUGX,0,0,0,1,1,72,1,0,64.45,4720.0,2.1483333333333334,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3
7860-UXCRM,0,0,0,1,1,63,1,0,74.5,4693.5,2.4833333333333334,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,4
7861-UVUFT,1,1,0,1,0,15,1,1,84.3,1308.4,2.81,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
7868-BGSZA,0,0,0,1,0,43,1,1,80.2,3581.6,2.6733333333333333,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
7868-TMWMZ,0,1,1,1,0,60,1,1,110.0,6600.0,3.6666666666666665,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
7869-ZYDST,0,0,0,1,0,31,1,1,59.05,1882.8,1.9683333333333333,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
7872-BAAZR,0,1,0,1,1,53,1,0,19.55,1007.9,0.6516666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
7872-RDDLZ,0,1,1,0,0,67,1,0,54.9,3725.5,1.8299999999999998,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7873-CVMAW,0,0,0,0,0,72,1,0,88.55,6375.599999999999,2.9516666666666667,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
7874-ECPQJ,0,1,0,0,1,4,1,1,20.05,85.5,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
7876-AEHIG,0,1,0,0,1,51,0,0,60.15,3077.0,2.005,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,3
7876-BEUTG,0,1,0,0,0,15,1,1,48.8,720.1,1.6266666666666665,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7876-DNYAP,0,1,0,1,1,69,1,0,19.8,1366.2,0.66,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
7878-JGDKK,0,0,0,0,0,4,1,0,44.55,178.2,1.4849999999999999,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7878-RTCZG,0,1,0,0,0,1,1,0,19.9,19.9,0.6633333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7879-CGSFV,0,0,0,0,0,55,1,1,100.9,5549.5,3.3633333333333337,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2
7880-XSOJX,0,0,0,0,0,4,0,0,42.4,146.4,1.4133333333333333,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3
7881-EVUAD,1,1,0,0,0,2,0,1,42.6,72.4,1.4200000000000002,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2
7881-INRLC,1,0,0,0,0,45,1,1,100.85,4740.0,3.3616666666666664,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
7883-ROJOC,0,1,0,1,0,19,1,0,44.9,853.1,1.4966666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7890-VYYWG,1,0,1,1,0,3,0,1,36.45,93.7,1.215,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
7892-POOKP,1,1,0,1,0,28,1,1,104.8,2934.4,3.493333333333333,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
7892-QVYKW,0,1,0,1,1,23,1,0,85.6,1868.4,2.853333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7893-IXHRQ,1,0,0,0,0,1,1,0,20.55,20.55,0.685,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
7895-VONWT,0,1,0,0,0,25,0,1,48.25,1293.8,1.6083333333333334,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7898-PDWQE,0,0,0,1,0,71,1,0,80.4,5708.400000000001,2.68,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,4
7901-HXJVA,0,0,0,0,0,14,1,0,76.45,1070.3,2.5483333333333333,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7901-IIDQV,0,0,0,0,0,24,1,0,54.6,1310.4,1.82,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7901-TBKJX,0,0,1,0,0,56,1,1,101.05,5594.0,3.368333333333333,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7903-CMPEY,1,0,1,1,0,1,1,1,80.3,80.3,2.6766666666666667,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7905-NJMXS,0,0,1,1,0,7,1,0,64.2,475.0,2.14,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
7905-TVXTA,0,1,0,0,0,5,1,1,64.35,321.75,2.145,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2
7908-QCBCA,1,1,0,1,0,1,1,1,69.4,69.4,2.3133333333333335,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7909-FIOIY,0,1,0,1,1,19,0,1,24.85,434.8,0.8283333333333334,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7912-SYRQT,1,1,0,0,0,7,1,1,75.1,525.6999999999999,2.503333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7916-VCCPB,0,1,0,1,1,16,1,0,73.25,1172.0,2.441666666666667,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7919-ZODZZ,0,1,0,1,1,10,1,1,65.9,659.0,2.1966666666666668,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
7921-BEPCI,0,1,0,0,0,72,1,0,59.75,4265.0,1.9916666666666667,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2
7921-LMDFQ,0,0,1,0,0,51,1,1,94.0,4794.0,3.1333333333333333,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
7923-IYJWY,0,0,1,0,0,67,1,1,116.1,7778.7,3.8699999999999997,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
7924-GJZFI,0,1,1,1,0,25,1,1,69.3,1813.1,2.31,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7925-PNRGI,0,1,0,1,1,45,1,0,81.3,3541.1,2.71,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,4
7926-IJOOU,0,0,0,0,0,1,1,0,19.3,19.3,0.6433333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
7927-AUXBZ,1,1,0,0,0,30,1,0,85.15,2555.9,2.8383333333333334,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
7928-VJYAB,0,0,0,1,1,11,1,0,90.6,1020.2,3.02,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7929-DMBCV,0,1,0,1,0,20,1,1,81.0,1683.7,2.7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
7929-SKFGK,0,0,0,1,0,70,1,0,114.3,8244.3,3.81,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
7931-PXHFC,1,0,0,0,0,38,1,1,62.3,2354.8,2.0766666666666667,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2
7932-WPTDS,1,1,1,1,0,1,0,1,24.8,24.8,0.8266666666666667,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7938-OUHIO,1,0,0,0,0,3,1,1,98.7,296.1,3.29,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
7940-UQQUG,0,1,0,1,1,64,1,1,104.4,6721.6,3.48,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
7941-RCJOW,0,0,0,0,0,65,1,1,19.55,1270.75,0.6516666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
7943-RQCHR,1,1,0,0,0,9,1,1,94.75,889.9,3.158333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7945-HLKEA,0,1,0,0,0,60,1,0,64.75,4039.5,2.158333333333333,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,3
7945-PRBVF,0,0,0,0,0,35,1,0,21.45,750.75,0.715,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7950-XWOVN,0,0,0,0,0,11,0,0,34.7,381.70000000000005,1.1566666666666667,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
7951-QKZPL,1,1,0,1,1,33,1,1,24.5,740.3,0.8166666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7951-VRDVK,0,1,0,0,0,36,1,0,85.85,3090.6,2.8616666666666664,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,4
7952-OBOYL,0,0,0,0,0,3,1,1,89.85,269.54999999999995,2.9949999999999997,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2
7954-MLBUN,0,0,0,0,0,31,1,0,99.45,3109.9,3.315,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2
7956-XQWGU,0,0,0,0,0,27,1,1,19.4,523.8,0.6466666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
7957-RYHQD,1,1,1,0,0,40,1,1,79.2,3168.0,2.64,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2
7963-GQRMY,1,1,0,1,1,3,1,0,44.3,134.5,1.4766666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7963-SHNDT,0,1,0,0,0,52,0,0,39.1,1982.1,1.3033333333333335,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,3
7964-VEXDG,0,0,0,0,1,21,1,0,80.35,1747.2,2.6783333333333332,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7964-YESJC,0,1,0,1,0,24,1,0,66.3,1591.1999999999998,2.21,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3
7964-ZRKKG,0,0,0,1,0,67,1,1,88.4,5798.3,2.9466666666666668,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
7966-YOTQW,0,0,0,0,0,10,1,1,54.5,568.2,1.8166666666666667,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
7967-HYCDE,0,0,0,0,0,8,1,0,70.7,553.4,2.356666666666667,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7968-QUXNS,0,0,0,0,0,6,1,0,18.95,113.69999999999999,0.6316666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7969-AULMZ,1,1,0,0,0,21,1,1,97.35,2119.5,3.2449999999999997,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7969-FFOWG,0,0,0,1,1,65,1,0,19.9,1292.6,0.6633333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7971-HLVXI,0,0,0,1,1,72,1,1,84.5,6084.0,2.816666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
7973-DZRKH,0,1,0,0,1,66,1,1,90.95,6002.7,3.0316666666666667,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,3
7975-JMZNT,0,0,0,1,0,66,1,0,91.7,6075.9,3.0566666666666666,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
7975-TZMLR,0,0,0,0,0,47,1,1,103.1,4889.3,3.4366666666666665,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
7976-CICYS,0,0,0,0,0,4,1,1,20.7,82.8,0.69,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
7977-HXJKU,0,0,0,0,1,21,1,0,19.6,397.0,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7978-DKUQH,0,1,0,1,0,25,1,1,74.6,1864.9999999999998,2.4866666666666664,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7979-CORPM,1,0,0,0,0,24,1,1,90.55,2173.2,3.018333333333333,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
7980-MHFLQ,0,1,0,1,1,72,1,0,24.9,1859.2,0.83,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7982-VCELR,0,1,0,0,0,36,1,1,94.8,3412.7999999999997,3.1599999999999997,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
7989-AWGEH,0,0,0,1,1,49,0,1,39.2,1920.8000000000002,1.3066666666666669,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
7989-CHGTL,1,0,0,0,0,1,1,1,19.6,19.6,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7989-VCQOH,0,0,0,1,1,18,1,0,83.25,1498.5,2.775,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,3
7993-NQLJE,0,0,0,1,1,15,1,0,75.1,1126.5,2.503333333333333,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
7993-PYKOF,1,0,0,1,0,8,1,0,75.0,600.0,2.5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7994-UYIVZ,0,0,0,1,0,8,1,1,85.65,685.2,2.855,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
7994-XIRTR,0,0,1,0,0,54,1,0,65.25,3523.5,2.175,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,2
7995-ZHHNZ,0,0,0,1,0,42,1,0,56.1,2356.2000000000003,1.87,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
7996-BPXHY,0,1,0,1,1,13,1,1,25.0,332.5,0.8333333333333334,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7996-MHXLW,0,1,0,0,0,66,1,1,25.15,1683.6,0.8383333333333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
7997-EASSD,0,1,0,1,0,63,1,1,81.2,4965.1,2.7066666666666666,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
7998-WNZEM,0,0,0,0,0,71,1,0,80.6,5708.2,2.6866666666666665,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,4
7998-ZLXWN,0,1,0,1,0,15,1,0,20.45,330.8,0.6816666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
8000-REIQB,1,1,1,0,0,1,1,1,69.95,69.95,2.3316666666666666,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8003-EWNDZ,0,1,0,0,0,10,1,1,21.2,212.0,0.7066666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
8006-PYCSW,0,1,0,0,0,2,1,0,20.1,39.8,0.67,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8007-YYPWD,0,1,0,0,0,15,1,0,25.05,369.1,0.8350000000000001,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
8008-ESFLK,0,1,0,1,0,53,1,0,110.5,5835.5,3.683333333333333,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,4
